id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
11380,2025-12-15,2036,15,5,4,,,124450.33
11381,,1610,24,10,8,148614.0,,
11382,,50,17,10,1,1.22505,,20621624.0
11383,,542,16,3,11,196225.0,32994.0,376.49278
11384,2025-02-13,2908,34,15,3,24945.0,,
11385,,1508,71,15,12,1.9961,21236.0,199378.91
11386,,832,60,11,4,83414.0,5684.0,
11387,,814,22,13,2,,213.3,7205733.0
11390,,2448,23,15,7,,167.0,
11391,,1027,59,6,11,1.32479,19736.0,3780465.0
11392,,2186,3,2,12,29459.0,5820.0,11056.6
11394,,1443,56,9,6,714.81,156.0,7791272.0
11396,,1125,58,3,9,80193.0,19220.0,130103.23
11397,2025-07-30,182,26,11,12,76245.0,91.18,
11398,,2335,67,8,10,68389.0,,136.26905
11399,,1642,52,9,11,1.11068,18341.0,182783.35
11400,,2927,30,10,5,577.29,14327.0,75662.49
11402,,810,76,8,12,1757.6,157.76,340293.08
11403,,1838,79,15,10,1196.27,90.23,175.21905
11404,,838,25,7,4,,13093.0,78.64685
11405,,2911,66,7,10,140768.0,19758.0,
11407,,346,29,2,6,,33.64,48330.43
11408,,1215,77,10,11,1.20814,18159.0,
11409,,1811,56,14,5,,39.54,
11410,,652,79,8,9,145351.0,22929.0,10110019.0
11411,,1878,39,11,11,,6925.0,65.96336
11412,,1439,38,14,6,116452.0,25821.0,135093.81
11413,,2445,22,11,6,76294.0,16746.0,41494.1
11414,,1583,50,2,12,194532.0,,331.21744
11415,,1787,51,1,6,1054.32,5891.0,12331353.0
11416,,1268,69,4,10,1.93642,41489.0,
11417,,323,61,11,1,,,43002.7
11419,,3819,9,12,10,,7032.0,2025803.0
11420,,848,36,13,12,,,244.01016
11421,,2871,53,1,3,194904.0,109.29,200193.51
11422,,174,36,15,1,,15461.0,284.23587
11423,,683,27,2,9,899.36,14034.0,86.9081
11424,,1273,7,1,10,168752.0,,32068679.0
11425,,1086,53,1,4,53540.0,,61863.71
11426,2025-12-21,1860,75,2,2,,2931.0,1154923.0
11427,2025-02-15,2422,17,4,11,322.66,1671.0,
11429,2025-01-14,834,23,4,4,,,13398391.0
11430,,309,66,13,2,,796.0,
11431,,2199,38,3,1,99978.0,212.35,112.7443
11432,,1026,3,2,8,,,68.18467
11433,,1749,80,9,3,85660.0,17316.0,158.62931
11434,,1926,3,3,12,864.59,17123.0,
11435,,2299,42,6,11,,171.4,13676003.0
11436,,37,28,8,7,,8426.0,7910763.0
11439,,2525,68,5,5,,15719.0,
11440,,2914,41,15,9,135927.0,,
11441,,1926,75,3,4,156065.0,32974.0,
11442,,227,5,12,3,31717.0,,36363.7
11444,,1025,72,6,8,72810.0,,37886.71
11445,,306,74,6,2,143193.0,150.51,162.96654
11446,,1750,66,5,4,172043.0,385.72,304484.99
11447,,1006,66,7,1,7744.0,18.28,6366.76
11448,,332,60,3,11,149.41,,356848.0
11451,,1643,23,1,4,164993.0,308.18,4782979.0
11452,,1975,21,8,10,74258.0,7773.0,45.56243
11453,,2497,51,9,10,40241.0,,38.61048
11454,,932,34,5,4,,,91.79134
11455,,863,52,2,4,21795.0,4856.0,27.7062
11456,,2074,11,9,11,87423.0,9201.0,
11457,,593,44,7,9,96563.0,21746.0,15640945.0
11458,,2860,42,6,2,1.74265,371.8,259.71186
11460,,1279,10,6,5,8160.0,,16.25922
11461,,1455,16,13,3,,36433.0,10655270.0
11462,,2319,1,7,1,65659.0,7896.0,
11463,,78,41,13,7,1572.75,,41.27098
11464,,3825,13,11,2,198668.0,15450.0,39244646.0
11465,,2931,10,9,12,700.93,12837.0,10584940.0
11466,,1636,80,2,8,76032.0,,60499.06
11467,,1082,17,5,7,,13762.0,1477699.0
11468,,778,104,14,10,42333.0,9635.0,7985628.0
11469,,51,62,4,2,,1361.0,16100.5
11471,,850,25,12,7,,,17165969.0
11472,,2849,19,8,1,99.18,1714.0,
11474,2025-11-01,2844,67,11,2,26790.0,1413.0,
11475,,1612,59,2,5,1209.26,,4630764.0
11476,,2361,60,11,2,,195.59,36267.14
11477,,88,74,4,1,140684.0,176.71,
11478,,2882,67,8,1,,30319.0,26768376.0
11479,,10,36,10,12,1.09722,7763.0,8591857.0
11480,,2722,37,1,10,1697.09,,4867665.0
11482,,2721,38,6,4,,20512.0,268756.44
11483,,2125,37,14,1,1490.46,,114143.64
11484,,1189,31,3,1,156206.0,,12702190.0
11485,,574,64,3,5,126497.0,27277.0,
11486,,832,47,6,8,1081.3,67.65,29.17226
11487,,1450,51,6,8,84926.0,17562.0,
11488,,1562,34,9,10,1.42971,20286.0,272.69243
11489,,2457,75,9,10,187638.0,382.76,234.199
11491,,483,9,2,9,195616.0,23883.0,9409888.0
11492,,2675,77,6,12,,26.25,
11493,,1907,61,4,8,72139.0,9516.0,130579.93
11494,,1359,62,5,1,,5978.0,1681568.0
11495,,1033,6,1,9,1.83063,24051.0,75.78914
11496,,260,74,10,3,140405.0,19367.0,3449923.0
11497,,2308,13,4,11,,18200.0,
11498,2026-02-08,229,36,5,6,,1947.0,2969.75
11499,,267,32,4,4,53474.0,9117.0,87.84651
11500,,1819,37,8,12,,14934.0,22561607.0
11501,,351,79,3,2,22099.0,12.54,7.85923
11502,,1205,44,3,2,1926.68,38632.0,7357856.0
11503,2025-04-21,751,19,7,7,163934.0,,
11504,,1340,77,4,1,841.63,64.01,3028774.0
11505,,205,65,5,11,136173.0,,21498010.0
11506,,2011,44,11,7,95362.0,6448.0,4662111.0
11507,,618,32,3,6,,7334.0,1680224.0
11508,,1325,17,4,7,1.43654,126.66,20361517.0
11509,,2037,49,11,2,1241.76,115.91,151718.81
11510,,2874,42,8,7,,14063.0,
11511,,1730,3,4,5,164966.0,16085.0,30399053.0
11512,,1420,21,12,12,74580.0,7375.0,91.23241
11513,,1859,61,2,4,60361.0,12482.0,98337.63
11514,,783,70,6,12,,41351.0,
11515,2025-10-21,1790,13,6,10,180575.0,183.7,
11516,,980,12,13,5,16775.0,31.41,664876.0
11517,,536,15,5,7,1.82401,28217.0,27803857.0
11518,,215,65,1,7,,6078.0,72.44747
11519,,711,17,2,6,,,14684018.0
11520,,1618,54,3,10,1463.38,28731.0,3586075.0
11522,2025-05-13,460,10,15,8,,129.65,19783756.0
11523,,2717,63,10,9,160899.0,20374.0,297.01527
11524,2025-11-03,1980,51,5,7,,,7050497.0
11526,,381,54,7,3,,27339.0,5648832.0
11527,,2404,41,8,11,1.56114,18222.0,
11528,,1114,54,1,10,126043.0,13081.0,66744.68
11530,,2597,69,4,9,1.69236,12357.0,11565885.0
11531,,2248,5,3,1,1.77099,283.0,15620487.0
11532,,751,112,15,2,1124.35,7696.0,
11534,,991,32,8,11,897.69,18537.0,94465.69
11535,,2333,54,8,7,12457.0,1720.0,
11538,,788,80,5,12,,13636.0,15273390.0
11539,,2101,11,12,12,72447.0,6030.0,92.18949
11540,,1526,21,2,10,,,177.15644
11541,,488,72,12,5,1403.47,16940.0,27527803.0
11542,,1472,38,13,5,189139.0,463.38,218895.27
11543,,1395,31,12,11,97509.0,13818.0,
11544,,2623,54,14,10,,193.08,
11545,,2481,18,8,6,,12127.0,19766914.0
11546,,576,19,6,11,730.91,7972.0,
11547,2025-12-21,570,65,14,5,,19917.0,
11548,,2477,98,11,11,51734.0,10600.0,9030446.0
11549,,1448,60,9,2,53076.0,31.64,
11550,,736,69,8,4,,10078.0,10781182.0
11551,,2902,22,1,8,864.4,,8966599.0
11552,,1339,25,11,4,44443.0,2548.0,86.99228
11553,,2853,45,7,3,1.12368,,5220076.0
11554,,409,50,8,7,158438.0,13336.0,29184517.0
11556,,2523,3,8,8,154974.0,27894.0,14092214.0
11557,,2378,11,14,5,1390.84,33499.0,228426.92
11560,,587,59,10,5,94513.0,152485.0,14849421.0
11561,,1343,65,5,6,1214.92,21729.0,223.20158
11562,,1348,47,8,8,77905.0,120.14,151.575
11564,,2205,19,14,8,,,7580468.0
11565,,1949,26,14,1,1.24152,21093.0,
11566,,87,69,1,11,-1.76652,13712.0,230.84169
11567,,1274,78,11,10,99510.0,7716.0,16214732.0
11568,,2228,18,4,4,182349.0,113.23,27105815.0
11569,,2702,16,4,2,1059.87,,18647549.0
11570,,704,18,9,11,1862.35,12374.0,240733.38
11571,,1996,57,5,1,163698.0,346.2,18669801.0
11572,,1640,15,8,4,,,222779.31
11573,,285,66,3,10,141065.0,22103.0,13326820.0
11574,,1165,40,9,6,,33411.0,
11575,,104,67,14,5,1.89801,17089.0,29720178.0
11576,,1429,36,9,10,138244.0,34069.0,175.95683
11577,,1397,3,13,6,180779.0,379.6,18569852.0
11578,,485,22,5,12,149912.0,7729.0,85.7148
11579,,3545,26,10,12,1309.93,30607.0,
11580,,1395,53,4,4,1.20213,23570.0,194.07847
11581,,2666,116,2,6,114882.0,8042.0,107560.94
11582,,490,3,4,8,10046.0,704.0,5.43559
11583,,1354,35,4,3,68054.0,96732.0,131769.28
11584,,962,40,1,9,134767.0,30207.0,247257.91
11585,,1376,63,2,9,21436.0,3861.0,5.19889
11586,,2159,31,3,8,-77942.0,6438.0,17969.8
11587,,2204,18,3,1,,,
11588,,417,12,3,9,25010.0,,42.84204
11589,,1068,61,6,8,117513.0,25900.0,3475458.0
11590,,2997,64,2,4,79521.0,5058.0,
11591,,2146,25,6,1,10374.0,2203.0,724784.0
11592,,480,106,15,6,974.09,,
11593,2025-07-24,279,41,8,3,1969.18,201.12,
11594,2025-10-20,597,76,4,8,121111.0,16278.0,
11595,,2048,52,2,10,179547.0,37024.0,6437550.0
11596,,2803,9,2,1,53202.0,4043.0,5697387.0
11597,,2632,65,5,4,99129.0,24643.0,20279.19
11599,2025-01-25,134,27,13,6,114434.0,24809.0,
11600,,780,14,14,3,1.39346,32085.0,
11601,,802,55,9,3,455.19,9888.0,7211081.0
11602,,764,47,10,8,56103.0,,
11604,,2383,76,12,3,,3220.0,19750.42
11605,,800,8,7,6,330.58,,
11606,,3660,74,12,3,,,60702.6
11608,,2531,8,6,9,74458.0,,6434860.0
11609,,2038,70,6,12,1141.29,23715.0,18227416.0
11610,,2345,31,11,1,17274.0,900.0,2264649.0
11611,,1614,32,10,3,1.95899,32297.0,167.16526
11612,,2220,33,12,12,1740.86,32112.0,43657.72
11613,,1684,42,9,12,218.48,28.18,4216888.0
11614,,900,29,14,11,,,340.16727
11615,,1596,77,9,8,195456.0,24085.0,97280.16
11616,,1746,41,12,11,133151.0,17317.0,
11617,,2332,39,12,11,1704.67,12529.0,221885.29
11618,,405,65,11,5,1.22958,21549.0,135470.74
11619,,2637,77,5,12,59813.0,8493.0,84004.46
11620,,1743,35,11,3,,29.63,
11621,,2526,19,15,7,86548.0,17408.0,10964730.0
11622,,1465,31,12,12,89114.0,16250.0,11753784.0
11623,,1750,26,8,4,76319.0,63.89,
11624,,2060,9,8,10,1934.77,399.39,201.1046
11625,,1534,1,13,10,359.66,,37.32747
11626,,1403,68,14,10,1583.17,,30770392.0
11627,,1051,3,6,5,,36525.0,27979946.0
11628,,1650,76,11,2,804.56,14208.0,97449.24
11629,,2868,62,5,3,194065.0,218922.0,118.86225
11630,,2438,40,1,10,125.42,17315.0,
11632,,1191,20,6,8,,3525.0,5352889.0
11633,,1665,18,5,4,,11792.0,30614.03
11636,,1635,27,1,9,,15824.0,
11637,,2284,21,3,12,160042.0,15706.0,258380.75
11638,,1574,37,1,7,7374.0,,5.67448
11639,,2159,30,13,3,,33995.0,238.45383
11640,,844,1,4,3,118939.0,6695.0,15624323.0
11643,,963,61,1,5,170930.0,,184.30418
11645,,1776,99,15,1,166651.0,,
11646,,1621,72,14,1,1.94501,16671.0,99338.17
11647,,1454,27,13,12,179300.0,,105.64611
11648,,1336,73,9,10,112405.0,24468.0,44705.28
11649,,351,68,2,3,1472.28,9515.0,
11650,,1018,18,14,2,,24.6,12.11894
11651,2025-07-08,787,59,11,8,,12986.0,
11652,,2041,56,2,7,68447.0,134.88,9685016.0
11653,,716,13,9,7,,,
11656,,1006,62,6,6,,20366.0,
11657,,2452,67,6,12,190179.0,15716.0,
11658,,1230,4,4,9,170004.0,296.77,20981220.0
11659,,2947,46,9,12,,,
11661,,2498,52,11,2,119584.0,6814.0,109092.48
11662,,2655,37,10,6,145426.0,24560.0,199.70585
11663,,2192,37,13,6,128255.0,,190610.85
11664,,2426,69,4,11,164022.0,10008.0,8627096.0
11665,,2028,41,3,5,1.97369,,
11666,,1290,77,14,12,1508.9,206.43,158685.63
11667,,308,38,3,12,,,
11668,,1376,35,1,1,21838.0,4647.0,23551.55
11669,,694,50,15,1,163835.0,11704.0,
11670,,220,70,15,8,77666.0,5559.0,30072.68
11671,,2796,35,1,9,1762.83,303.05,32215527.0
11672,,2608,72,11,3,121960.0,229.24,153189.9
11673,,1688,28,10,12,141234.0,178.66,20352646.0
11674,,1635,14,1,9,,23822.0,180551.8
11675,2025-04-19,1042,14,8,1,,16475.0,
11676,,2002,36,7,6,126710.0,30337.0,142899.83
11677,,484,61,4,2,968.13,,
11678,,185,16,5,10,143058.0,16383.0,121038.5
11679,,474,42,12,5,32018.0,7689.0,6231074.0
11680,,2743,73,9,5,387.32,4016.0,3589900.0
11681,,251,4,14,2,76089.0,10641.0,
11682,,2595,6,15,2,84333.0,194.27,27373.41
11683,,609,79,5,1,359.19,,2943339.0
11684,,2646,67,13,3,77048.0,10743.0,
11685,,2053,63,13,9,,35984.0,14913975.0
11686,,749,60,3,8,,15789.0,63.56891
11687,,644,41,12,12,,,50.138
11688,,789,32,8,5,226.82,4739.0,13.11275
11689,,251,32,11,3,,,15964.02
11690,,759,79,4,7,50074.0,,6712543.0
11691,,1654,76,6,6,169413.0,,
11692,,2216,80,11,4,41865.0,,4552438.0
11693,,1038,45,7,9,1.35453,,36110.14
11694,,1316,55,8,4,170712.0,35462.0,113620.14
11695,,2005,28,6,11,132491.0,24426.0,7447756.0
11697,,610,29,10,5,96434.0,5160.0,119.10951
11699,,927,45,9,11,134281.0,208.93,
11700,,2235,7,7,9,,419.39,
11701,,1192,20,1,2,1.24982,17912.0,160368.52
11702,2026-01-22,1305,3,15,11,,16985.0,149076.56
11703,,1579,119,3,12,1447.06,33397.0,
11704,,2470,18,2,11,,96.87,1289473.0
11705,,2844,4,4,10,172212.0,24144.0,25229980.0
11706,,57,47,5,11,176036.0,22836.0,
11707,,2814,14,15,10,168551.0,,14399228.0
11708,,280,71,11,5,198280.0,468.03,15652543.0
11709,,1042,53,2,10,,30614.0,89671.59
11710,,865,42,9,2,151140.0,244293.0,92604.27
11712,,2674,7,10,4,,26737.0,
11713,,509,42,2,6,1.36906,,
11714,,2221,47,8,4,56870.0,10987.0,9438312.0
11715,2025-09-03,2669,32,14,9,1.62258,,
11716,,1465,23,1,4,,94.58,209.18181
11717,,1878,60,5,2,955.47,118.41,17560916.0
11718,,304,21,1,11,10083.0,6.17,380390.0
11719,,1832,2,10,3,45774.0,59.41,
11721,,1743,14,10,6,9987.0,23.37,1059573.0
11722,,10,9,10,1,833.9,16516.0,15333426.0
11723,,1123,64,12,6,1.99835,,154131.42
11724,,273,34,6,4,108878.0,13396.0,
11725,,469,28,14,9,162960.0,21330.0,27925635.0
11726,,2158,74,3,2,1.54418,33951.0,267.07802
11727,,692,21,10,7,1.38772,8251.0,11892929.0
11728,,444,60,10,8,,8671.0,21.08355
11729,,211,23,1,8,1.38242,,21217386.0
11731,,14,7,14,12,,11788.0,4236902.0
11732,,2894,62,2,10,78000.0,8717.0,95.26483
11733,,2493,10,13,8,60874.0,11733.0,
11734,2025-07-17,1512,71,5,10,,5660.0,2886735.0
11735,,592,28,2,12,117854.0,24174.0,88.09912
11736,,1725,17,9,11,1660.11,38975.0,25260167.0
11737,,2122,16,7,8,1166.74,8310.0,74.09753
11738,,2805,4,11,2,71892.0,12794.0,
11739,,476,42,10,7,77754.0,14186.0,7159235.0
11740,,1377,59,5,12,144918.0,19032.0,78.48586
11741,,477,37,8,11,,,
11742,2025-02-05,88,55,12,12,,9326.0,34065755.0
11743,,463,7,3,4,189818.0,38798.0,18061492.0
11744,,383,53,6,4,133075.0,9230.0,210949.01
11745,,1977,55,2,12,,22563.0,5417929.0
11746,,866,24,11,1,1.02158,9474.0,18203241.0
11747,,705,42,5,1,1.13338,,19389999.0
11748,,847,47,12,6,,1729.0,13867.63
11749,,2475,3,3,6,194504.0,,111864.78
11750,,712,32,3,11,14120.0,,13038.67
11751,2025-08-24,2100,39,13,7,1.80286,,
11752,,2044,64,8,8,74399.0,9243.0,101767.27
11753,,2713,41,7,9,1172.31,17614.0,6656686.0
11754,,2808,34,9,10,68692.0,5763.0,25248.04
11755,,1675,80,7,11,116732.0,,30.62421
11756,,231,71,7,10,116147.0,25836.0,13210828.0
11757,,1713,51,15,4,,4262.0,3687206.0
11758,,46,20,13,4,85103.0,9310.0,5297474.0
11759,,3600,23,1,4,,18216.0,12984264.0
11760,,2790,33,15,6,1.79554,,35465330.0
11761,,1244,62,15,10,1917.09,,180.69841
11762,,2750,12,13,5,1461.7,7991.0,
11763,,1283,10,15,5,1.27678,19322.0,27391.82
11764,,2184,24,7,3,40998.0,,
11765,,555,69,7,4,,8451.0,16017775.0
11766,2026-01-27,182,42,10,8,44975.0,,
11768,2025-01-03,246,10,6,4,531.4,13109.0,
11769,,191,62,8,6,72017.0,10987.0,4555769.0
11772,,354,35,8,8,409.19,,13.91957
11773,,1896,61,5,2,86031.0,10229.0,29186.32
11775,,335,72,14,4,,,9182.47
11777,,589,64,5,8,1388.61,,197.35514
11778,,1178,25,13,12,,,15438463.0
11779,,705,34,3,3,52.85,6982.0,114029.0
11780,,1772,10,13,3,115170.0,13770.0,
11781,,704,6,12,9,16345.0,1453.0,
11782,,196,63,4,7,,35871.0,174.37939
11783,,1033,51,4,6,,3175.0,
11784,2025-06-22,2375,1,1,11,,186.77,13869849.0
11785,,2257,52,5,9,,7300.0,7584386.0
11786,,704,80,8,4,53407.0,6843.0,5894965.0
11788,2025-12-03,2112,50,4,10,,9780.0,14966895.0
11789,,2661,35,4,4,14460.0,1807.0,963726.0
11791,,2050,41,6,4,1246.59,10052.0,5622006.0
11792,,2134,5,6,6,49992.0,5576.0,9750894.0
11794,,2880,72,9,7,1.15293,12735.0,3734898.0
11795,,2773,39,15,6,65055.0,4914.0,35.93751
11796,,706,56,6,9,100.21,1764.0,5.74479
11798,2025-05-04,866,1,12,9,198238.0,439.07,
11799,,629,53,2,6,1.55617,254.12,
11800,,3763,40,15,11,17134.0,1547.0,1252570.0
11801,,1228,54,12,2,,124.97,210992.92
11802,,814,43,14,12,1.42793,,8802205.0
11803,,2887,32,4,10,,12906.0,120.02672
11804,2025-11-01,2849,10,3,4,1.96901,32280.0,
11805,,2125,56,5,6,1.65676,40731.0,23801105.0
11806,,3860,67,3,12,,12712.0,189.93071
11807,,1368,4,11,8,1652.69,139.8,4815010.0
11808,,1441,12,12,11,1830.15,,
11809,,2118,19,14,7,164322.0,274.38,238.44152
11810,,18,19,8,5,1981.07,161.25,34784825.0
11811,,2572,38,4,9,638.29,,7965847.0
11812,,2828,57,15,6,1474.53,35006.0,210.78897
11813,,876,79,5,5,1913.73,10375.0,22561732.0
11814,,1402,22,13,2,630.84,,3197284.0
11815,,1119,11,12,5,135748.0,,89967.18
11816,,1903,3,7,3,129103.0,30022.0,
11818,,2734,31,14,3,177360.0,17682.0,249058.55
11819,,627,70,4,10,29847.0,35.7,31.93198
11820,,14,1,6,2,69012.0,6131.0,1517630.0
11821,,1046,2,11,9,31599.0,,10274.04
11822,,2377,43,4,7,155988.0,8779.0,20482467.0
11823,,2455,59,15,11,1.44654,,230.40149
11824,,718,71,4,6,,19082.0,10534326.0
11825,,1403,53,14,4,165289.0,,160963.91
11826,,2179,46,1,1,1249.36,7566.0,2559018.0
11827,,2474,52,15,1,,,173.47045
11828,,611,53,5,11,169183.0,323.98,29088484.0
11830,,2138,30,6,6,5192.0,11.78,
11831,,256,66,13,1,13605.0,1774.0,
11832,,1790,71,13,3,953.04,83.9,6554423.0
11833,,934,40,1,1,1.26853,,19275749.0
11834,,2054,57,14,11,44283.0,6882.0,6659713.0
11835,,1739,79,1,1,1.68307,302.98,22022410.0
11836,,1025,58,3,7,,203.78,228861.57
11837,,1996,56,10,8,,48731.0,163603.04
11838,,3750,77,10,8,,3316.0,44.11192
11839,,1703,70,12,8,117023.0,16961.0,
11840,,1634,31,13,2,53225.0,,7162978.0
11841,,284,73,10,1,,7628.0,
11842,,1060,92,6,7,76737.0,11469.0,97061.21
11843,,1961,80,1,8,,,16276183.0
11845,,1188,74,5,8,53933.0,,83.28984
11847,,1236,94,13,7,1.75714,21329.0,23835145.0
11848,,669,8,9,3,1.2462,13830.0,17672031.0
11849,,2530,76,6,10,1.84034,10400.0,122697.33
11850,,1051,67,9,11,,34551.0,
11852,,981,24,3,5,,15886.0,13807.42
11855,,2755,54,6,2,623.05,7101.0,
11859,,298,73,13,1,1952.1,29450.0,330.62231
11860,,1689,64,9,5,1330.97,7476.0,16926792.0
11861,,2903,18,5,11,185594.0,117.66,22899752.0
11862,,1158,1,3,9,163163.0,83.75,20804728.0
11863,,859,61,9,7,,116.57,
11864,,316,48,3,3,11330.0,,
11865,,1291,5,7,11,1087.86,20832.0,99833.46
11867,,1832,25,3,10,,14382.0,58942.08
11868,,782,9,9,1,1.88191,13547.0,31661390.0
11869,,409,2,9,12,1558.6,37110.0,47389.54
11871,,1001,12,4,2,1.15536,20550.0,152.22969
11872,,2786,26,14,8,,17381.0,14334737.0
11873,,1519,80,9,8,1091.61,121.27,21114202.0
11874,,2155,38,2,6,961.02,16313.0,101.68129
11875,,2112,43,1,7,1.05914,24821.0,10655051.0
11876,,632,35,1,11,1679.76,20107.0,30244426.0
11877,,2854,70,6,6,1153.7,,218924.54
11878,,1951,18,4,4,1.58427,160.0,307791.46
11879,,756,38,14,4,160661.0,,16214082.0
11881,2025-09-19,1838,43,7,12,,11544.0,5955741.0
11883,,1738,38,7,8,320.33,1727.0,15.06205
11885,,1445,39,12,8,51086.0,,5589744.0
11886,,2951,76,11,1,,23942.0,21924214.0
11887,,3844,80,13,5,38273.0,4622.0,48.04864
11888,,2563,41,14,3,1523.32,18932.0,230461.02
11889,,2535,27,10,11,1182.16,14101.0,20650131.0
11890,,1210,10,10,10,40148.0,,7507585.0
11891,,1004,29,6,1,,14797.0,81.31158
11892,,1576,44,8,7,1233.82,284.16,23079457.0
11893,,1706,17,15,8,1.54817,28450.0,17373237.0
11894,,1512,34,12,10,1688.05,39243.0,8601683.0
11895,,2260,72,8,6,180510.0,41364.0,9398840.0
11896,,2251,10,14,5,149313.0,28610.0,135.37755
11897,,1272,55,5,7,140508.0,74.96,99900.19
11898,,1064,73,2,2,1471.78,2531.3,6759489.0
11899,,2097,62,13,3,,34966.0,23553893.0
11900,,438,33,14,12,61213.0,12055.0,113327.81
11901,,131,63,7,1,,342.46,163767.41
11902,,1621,53,13,10,1.93881,47211.0,
11905,,2950,37,8,4,,,764193.0
11906,,1847,54,1,6,125444.0,,12653228.0
11907,,1806,10,2,5,1.36919,33373.0,17608168.0
11908,,1369,70,10,12,65905.0,3746.0,3181826.0
11909,,2718,78,14,5,184697.0,,
11910,,1891,40,15,1,80056.0,45.91,143.49556
11911,,2972,8,12,11,1284.46,,83.81972
11912,,883,34,6,11,1550.07,,57.30251
11913,,426,2,5,2,68.54,1390.0,8.65324
11914,,952,66,2,1,76030.0,18771.0,35.11836
11915,,2034,9,9,2,7834.0,,1527609.0
11916,,191,18,3,4,1038.53,21409.0,12535154.0
11917,,536,33,2,12,728.32,12611.0,3173877.0
11919,,2496,43,6,9,,7296.0,
11920,,2236,9,11,2,15763.0,1926.0,3516.79
11921,,1841,63,13,9,1311.42,32078.0,
11923,,747,46,12,3,149986.0,11281.0,209.05707
11924,,367,71,6,11,,53.33,780943.0
11925,,2812,65,4,10,1878.58,254.47,20406810.0
11926,,537,29,5,7,65695.0,13813.0,128.44166
11927,,2848,55,14,12,97333.0,13477.0,184.14381
11928,2025-11-22,1009,46,10,3,,21742.0,29789133.0
11929,,306,50,2,5,11379.0,,
11930,,105,75,7,5,82058.0,15102.0,5405976.0
11931,,3822,66,5,3,1.91608,,38215617.0
11932,,386,27,12,12,,56.71,26.04287
11933,,853,20,1,8,166872.0,,
11934,,1651,51,3,11,27705.0,5910.0,
11935,,482,30,3,5,1681.03,26436.0,228833.01
11936,,1114,12,8,8,,13513.0,165065.45
11937,,308,8,11,8,398.31,4559.0,74.60186
11938,,2624,53,8,8,163238.0,27165.0,264666.48
11939,,942,44,3,1,12466.0,2119.0,20.25219
11940,,1262,10,9,8,47161.0,,7227286.0
11941,,1759,51,3,8,895.3,19128.0,175720.38
11942,,1371,37,14,7,68340.0,16132.0,
11944,,2213,69,13,5,-1082.01,5483.0,19401933.0
11945,,1053,50,5,10,657.0,80.82,43.89504
11946,,2758,42,3,8,36678.0,,
11947,,909,75,4,2,,13146.0,220578.71
11949,,1867,26,8,1,,10531.0,72051.25
11950,,2252,43,5,6,1971.7,23278.0,275.08163
11952,,922,70,4,1,1.05492,,7955639.0
11953,,2972,6,3,6,22978.0,28.29,37.00573
11954,,784,61,13,6,11598.0,695.0,362235.0
11955,,763,27,3,9,1.0339,23635.0,109.55031
11956,,1200,9,7,9,1.00029,12765.0,4349910.0
11959,,1282,36,8,11,96594.0,17251.0,70021.21
11961,2025-04-26,152,62,9,9,,30520.0,47311.15
11963,,908,57,9,5,204.0,2339.0,897200.0
11964,,450,66,2,12,185424.0,123.03,160.01242
11965,,1218,19,2,11,173455.0,22789.0,318830.63
11966,2025-01-10,2192,46,7,10,,251.12,27639193.0
11970,,1127,78,15,3,175216.0,365.6,7183395.0
11971,,1391,72,5,11,,,152.05921
11972,,2223,115,10,5,24228.0,,
11973,,2315,43,9,6,-1.0261,10064.0,17892659.0
11974,,2759,80,14,4,,11060.0,56712.67
11975,,2156,48,2,9,1.00197,15815.0,
11976,,633,35,1,11,70538.0,,76326.24
11977,2025-04-24,1891,41,2,6,978.07,10766.0,
11978,,2726,20,11,11,19178.0,4108.0,37904.71
11979,,927,11,15,10,,10059.0,240.54811
11980,,1698,21,9,4,31509.0,4794.0,
11981,,1021,76,3,9,,,6009040.0
11982,,1873,69,6,10,366.55,,7237686.0
11983,2025-12-12,2610,12,13,7,,20244.0,156122.39
11985,2026-01-22,1379,1,10,1,,4516.0,31.8122
11986,,986,47,15,12,154477.0,,39714.52
11987,2025-03-23,1751,69,9,6,,3699.0,5133761.0
11988,,2815,59,2,3,84212.0,60.32,
11989,,2662,10,9,8,11591.0,19.38,465392.0
11990,,1729,62,8,5,109606.0,11456.0,12749094.0
11991,,951,66,4,6,1038.28,151.56,96707.31
11992,,115,5,14,6,75434.0,14839.0,1770473.0
11993,,563,41,12,11,1.3118,142.97,
11994,2025-01-21,507,10,10,10,,36174.0,89.82546
11995,,2294,48,4,5,1745.03,12970.0,24136880.0
11996,,1386,26,11,10,,,40.19342
11998,,406,58,8,11,297.29,6041.0,33087.39
11999,,835,77,13,12,374.99,,7464560.0
12000,,1795,79,9,12,28432.0,4697.0,27122.41
12001,,2372,47,15,4,97077.0,8979.0,119.6852
12002,,507,40,12,11,90019.0,5926.0,106917.39
12003,,357,3,5,11,1.25391,119.46,
12004,,2772,5,4,8,555.94,63.17,56219.47
12005,,1394,59,3,9,1132.97,8937.0,
12006,,385,57,3,10,34866.0,2738.0,5911503.0
12007,,1537,6,9,9,135930.0,,132.37933
12009,,667,52,6,6,146415.0,,3572972.0
12010,,197,32,14,6,1600.7,8510.0,8505204.0
12011,,2982,59,1,9,45416.0,11224.0,
12012,,1543,40,11,1,311.58,,877607.0
12013,,594,70,3,3,79289.0,,63917.59
