id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
7410,2025-04-24,2627,4,15,4,1.3101,21088.0,85066.18
7411,2025-09-13,42,74,2,8,77072.0,,40649.24
7415,2025-01-23,1131,41,5,12,88079.0,10539.0,15095637.0
7426,2025-01-04,148,24,7,4,1979.1,37373.0,37557214.0
7429,2025-12-21,248,35,10,1,1279.55,85.21,10600950.0
7431,2025-07-30,1930,45,5,9,38454.0,6104.0,7061829.0
7452,2025-01-21,3663,21,12,7,27899.0,2596.0,11.23181
7459,2025-08-13,2001,3,5,4,1477.91,1816.38,7396989.0
7462,2026-01-10,1589,62,11,5,1107.94,18723.0,176.40812
7478,2025-12-24,1910,55,15,8,15996.0,1077.0,11566.57
7486,2025-05-14,2103,47,3,3,1.74998,36705.0,15346771.0
7488,2025-06-27,828,19,6,12,158524.0,9660.0,9814160.0
7502,2026-02-14,1436,52,8,9,86.14,678.0,1154393.0
7525,2025-12-23,800,34,2,6,38831.0,8390.0,1303114.0
7532,2025-04-22,1185,70,3,8,998.34,,19910826.0
7533,2025-02-22,3730,51,14,4,105460.0,19494.0,148.7815
7541,2025-03-05,2937,61,11,3,-91528.0,5829.0,6491060.0
7544,2025-06-30,1281,37,13,4,1.41422,,27990902.0
7557,2025-04-08,1767,25,6,3,85401.0,7388.0,10688168.0
7558,2025-10-14,2895,68,12,10,71584.0,6854.0,7680755.0
7569,2025-01-02,1500,66,12,6,559.52,10106.0,53825.36
7573,2025-06-15,243,56,15,3,97492.0,13321.0,8599423.0
7589,2025-04-23,22,25,10,4,549.27,12464.0,57213.82
7591,2026-02-19,992,48,10,4,193671.0,115.97,32416253.0
7592,2025-05-30,947,35,2,8,27019.0,38.64,4791914.0
7627,2025-09-03,2501,3,15,11,148728.0,296.96,27802861.0
7631,2025-06-18,1523,29,8,4,64087.0,3442.0,86.4142
7650,2025-05-28,257,25,6,7,166676.0,16072.0,304.48677
7667,2025-05-21,2925,36,2,3,170477.0,32648.0,12481459.0
7677,2025-01-13,770,2,6,5,1586.81,35138.0,166.1534
7686,2025-02-05,3532,23,3,3,1.97298,31966.0,124248.87
7698,2025-11-10,632,75,10,6,31169.0,1810.0,19401.36
7715,2025-10-31,751,69,12,4,1813.89,31510.0,11224912.0
7716,2026-02-19,2061,19,10,6,175890.0,,101751.71
7723,2026-02-06,2386,53,8,2,33411.0,,31.09889
7735,2025-05-14,1287,6,2,12,479.66,98.84,7642783.0
7741,2025-04-04,2556,2,4,1,105852.0,24963.0,4710900.0
7742,2025-03-19,817,14,13,6,1.15723,117.4,7080317.0
7751,2025-02-25,2157,69,10,7,1.66653,,73.85429
7758,2025-10-25,1042,25,12,7,1.39338,,115170.28
7776,2025-07-15,2674,47,3,4,6715.0,,385905.0
7779,2025-07-15,1205,39,13,8,446.23,3826.0,4992974.0
7780,2025-09-21,739,49,4,11,1001.26,,99.08547
7787,2025-09-01,2321,40,15,1,1.90324,23869.0,38062042.0
7792,2025-06-30,1161,59,8,12,155736.0,24240.0,28057671.0
7798,2025-02-10,2645,52,10,6,53360.0,13161.0,12965.22
7809,2026-02-17,1841,64,11,4,166479.0,,30965203.0
7811,2025-09-20,410,76,4,3,95775.0,5133.0,60.52639
7822,2025-03-17,163,71,14,9,24303.0,2092.0,4246827.0
7831,2025-07-02,1116,38,4,2,269.46,2287.0,4253835.0
7832,2025-09-23,987,12,11,9,82653.0,13436.0,12173921.0
7839,2025-05-25,1385,40,13,10,1.74662,37288.0,23814816.0
7849,2025-04-29,1527,4,10,8,184892.0,,9256271.0
7857,2025-01-11,1025,20,2,1,190667.0,32213.0,25344109.0
7872,2025-01-13,2461,78,2,6,191399.0,445.76,101843.11
7882,2025-09-15,2658,63,11,1,819.67,17361.0,51658.98
7884,2025-12-01,1098,50,15,1,95353.0,19245.0,12065216.0
7886,2026-02-15,2150,53,5,4,1.69335,32351.0,4905845.0
7887,2025-07-06,472,6,2,6,22137.0,,643236.0
7892,2025-01-22,510,2,6,9,1812.36,23524.0,5265404.0
7896,2025-02-03,580,71,14,11,54686.0,63.89,60.24805
7898,2026-01-26,877,29,14,8,92223.0,,15115774.0
7905,2025-09-18,2853,25,14,1,188750.0,,164.48496
7913,2025-09-22,511,15,3,4,38616.0,3704.0,2639237.0
7916,2025-03-15,2729,76,9,10,594.41,4987.0,12.01801
7924,2025-01-02,33,59,8,9,72670.0,8196.0,21455.47
7939,2025-11-12,2918,59,7,1,135727.0,16423.0,18906445.0
7942,2025-04-16,2091,79,1,1,175741.0,217.43,133.26219
7948,2025-01-10,2912,18,13,5,-184008.0,,58.26311
7949,2025-12-02,1406,55,3,6,60707.0,4930.0,10209385.0
7952,2025-06-27,99,20,11,7,1470.53,,15129748.0
7965,2025-05-10,524,54,1,3,146431.0,13235.0,100.86729
7980,2025-03-03,437,2,7,1,11100.0,,1675558.0
7984,2025-10-25,2000,10,2,9,87290.0,6175.0,13925080.0
7996,2026-01-30,2952,70,8,11,119308.0,17776.0,78114.44
8006,2025-03-19,612,76,15,5,64482.0,6699.0,3911194.0
8019,2025-05-07,1453,65,3,8,20875.0,1908.0,1834543.0
8025,2025-12-26,1262,49,14,8,968.44,,17968677.0
8026,2025-06-18,380,22,15,4,885.42,9956.0,11924028.0
8040,2025-03-12,2044,73,11,4,27548.0,1830.0,42683.9
8047,2025-07-06,2624,73,5,1,1.23558,26599.0,102.23947
8054,2025-09-28,2979,39,6,6,78717.0,6179.0,11475616.0
8057,2025-06-24,1794,56,9,1,122410.0,22761.0,242.03661
8058,2025-12-11,2435,15,15,11,1169.02,19804.0,17334854.0
8061,2026-02-08,587,39,10,11,192709.0,,13288674.0
8068,2025-01-26,2884,25,7,5,1.47174,25835.0,60.94063
8070,2025-08-11,520,60,7,8,133768.0,117.17,99003.25
8071,2025-02-23,1364,32,8,2,1.93402,420.11,52.35372
8086,2025-09-22,1760,45,3,5,974.72,,153692.18
8087,2025-12-02,1045,1,2,3,77892.0,,32.43601
8091,2025-04-22,1703,71,1,3,761.47,16382.0,105.01388
8096,2025-02-10,681,9,12,2,43285.0,3456.0,7755624.0
8098,2025-02-03,615,4,5,11,114538.0,6435.0,13960995.0
8111,2025-09-04,1799,95,3,3,1.02976,10030.0,67.20104
8115,2025-05-02,2045,26,5,8,153457.0,370.71,12025245.0
8116,2025-06-27,806,30,12,11,1.38678,10180.0,11998142.0
8119,2025-05-17,2756,73,6,5,1.37925,28941.0,75.95936
8121,2025-10-29,2546,56,15,10,194681.0,,211504.81
8126,2025-05-13,1803,70,3,3,157196.0,37581.0,221.1218
8129,2025-08-11,280,4,14,9,18638.0,20.11,2639339.0
8136,2025-04-19,2416,34,1,4,86871.0,,50831.75
8152,2025-11-07,440,34,13,1,1563.13,17264.0,111.60712
8154,2026-01-14,2466,55,3,11,1847.74,25187.0,31289640.0
8168,2025-02-10,669,41,7,11,55791.0,8450.0,7097259.0
8169,2025-10-31,1947,47,8,4,1150.26,14431.0,62.76415
8176,2025-07-07,1930,8,5,10,27689.0,3215.0,4394052.0
8184,2025-07-18,1748,46,9,12,26488.0,1985.0,1252284.0
8191,2025-06-02,1866,22,2,4,995.44,76.89,104.45573
8218,2025-10-17,1038,43,10,9,15985.0,1114.0,1434676.0
8221,2025-03-05,1133,23,11,5,0.0,301.46,10279955.0
8233,2025-04-02,1285,28,13,10,50534.0,31.31,2725818.0
8243,2026-01-02,1223,46,9,1,97941.0,155.44,160364.04
8254,2026-02-14,1888,68,5,6,498.76,5981.0,3976788.0
8260,2025-04-05,2636,56,2,3,138928.0,244.94,194511.37
8280,2026-01-23,899,12,14,11,1.80688,,77983.93
8289,2025-01-22,1298,9,2,12,1882.28,20831.0,36479657.0
8305,2026-01-27,2272,9,3,6,43789.0,58.65,31.91908
8321,2025-10-10,1513,60,5,3,1662.2,24332.0,14244348.0
8330,2025-07-03,2543,34,14,11,126689.0,21664.0,16238270.0
8335,2025-05-30,1943,54,13,5,1268.36,10268.0,17870540.0
8336,2026-01-07,42,77,10,12,42886.0,7020.0,2572567.0
8354,2025-10-16,902,40,15,1,1086.55,26420.0,190581.71
8363,2025-03-03,776,68,14,8,91089.0,18323.0,7502080.0
8364,2025-12-28,880,50,6,9,149546.0,13167.0,122.90984
8375,2025-05-24,2225,60,2,4,55924.0,3161.0,41.77908
8379,2025-02-18,2532,6,14,5,1.55489,12039.0,12239869.0
8384,2025-10-21,1912,68,7,12,172252.0,31965.0,14576358.0
8395,2025-12-22,53,25,10,8,-50422.0,11047.0,7522324.0
8396,2025-01-28,1874,66,6,3,337.74,24.41,5701404.0
8417,2025-08-21,1330,60,2,1,11385.0,10.98,1793288.0
8423,2025-06-29,2318,49,13,6,163615.0,39775.0,158.16778
8427,2025-10-02,2021,18,9,10,1.02921,156.01,118.50029
8434,2025-12-20,2392,71,3,4,1.98184,,89.758
8442,2025-04-11,285,59,11,12,398.44,98.41,24.57107
8448,2025-09-04,953,14,10,4,44669.0,5727.0,3036713.0
8463,2025-04-01,628,18,4,11,92730.0,9055.0,96083.65
8464,2025-12-19,834,61,7,7,27712.0,6613.0,5254868.0
8469,2025-04-21,712,18,7,4,716.21,,94.77546
8480,2025-11-23,2812,9,7,5,-7875.0,,278568.0
8487,2026-01-31,1034,3,15,9,107583.0,7666.0,193.15556
8505,2025-06-21,496,56,2,7,552.77,13410.0,5267426.0
8514,2025-08-15,2153,69,15,3,13874.0,,10110.88
8517,2025-08-14,833,24,6,6,24282.0,,1538632.0
8526,2026-01-29,1619,68,15,5,145174.0,,28277584.0
8535,2025-04-13,988,17,15,3,79841.0,8718.0,117.84347
8545,2025-07-21,1541,60,12,7,1135.18,8953.0,198.78084
8546,2025-07-20,2941,71,11,6,49032.0,41.5,1983355.0
8549,2025-01-10,1203,8,6,2,145130.0,,15722579.0
8564,2025-09-11,601,68,3,3,858.49,19689.0,13836978.0
8565,2025-12-24,2565,69,2,11,8227.0,857.0,1508909.0
8572,2026-02-07,868,53,13,3,715.96,17425.0,3602036.0
8574,2025-10-01,2815,21,5,7,14377.0,2796.0,5529.23
8582,2025-04-27,976,47,3,5,99059.0,,140015.65
8584,2025-01-01,1761,72,1,7,1663.81,117.82,78.42618
8588,2025-07-17,858,75,14,7,1.68916,11021.0,14817828.0
8590,2025-01-19,131,68,5,1,50163.0,,18823.69
8593,2025-06-11,81,19,13,5,167262.0,260.0,196309.35
8594,2025-09-10,100,26,11,7,180331.0,,74.13744
8605,2025-04-21,2437,37,3,3,1236.76,191.42,10639356.0
8609,2025-05-30,616,61,10,5,810.93,18674.0,146.12668
8613,2025-09-11,14,78,3,2,111702.0,,153957.03
8617,2025-02-12,370,19,11,5,83619.0,4231.0,142.59212
8623,2025-08-16,1040,20,9,5,34650.0,2502.0,46.5546
8636,2025-08-10,2480,80,10,3,179411.0,10843.0,265.07746
8639,2025-07-06,1734,8,2,8,-1225.78,18968.0,29477.91
8648,2025-08-25,2165,8,2,2,151241.0,15423.0,263.43255
8650,2025-02-23,1513,49,5,11,56110.0,44.66,5373446.0
8657,2025-11-27,148,29,8,11,18883.0,4293.0,2987167.0
8665,2025-03-15,1576,4,1,6,849.76,123648.0,123.90431
8672,2025-03-17,2024,16,6,5,195544.0,,210.6268
8685,2025-04-21,2029,56,6,7,1367.64,129.42,35992.14
8686,2025-04-08,424,17,2,6,65839.0,5592.0,10212054.0
8696,2025-04-16,1403,25,10,5,17755.0,12.67,1197102.0
8705,2025-07-18,2653,1,8,6,135952.0,70.26,91.0788
8714,2026-02-17,1464,78,1,11,169150.0,24114.0,308.95256
8716,2025-07-29,1095,56,10,12,1173.47,,42.73265
8718,2025-01-18,1106,77,4,2,53.71,3.24,252697.0
8728,2025-07-01,2399,21,8,10,189116.0,363.78,9315770.0
8736,2025-12-09,399,16,12,2,72150.0,16797.0,24.3532
8740,2025-04-15,1679,76,9,12,113409.0,24566.0,11040594.0
8754,2025-03-23,129,19,12,2,167173.0,24393.0,27295542.0
8770,2025-05-02,134,68,2,8,27602.0,5269.0,32843.43
8780,2025-11-24,1100,11,15,7,83418.0,,50705.35
8792,2025-12-08,1915,31,14,11,77982.0,16798.0,92.02291
8806,2025-01-21,2142,30,10,8,115706.0,18151.0,3453880.0
8836,2025-01-04,893,15,13,2,59952.0,,105.61456
8837,2025-10-05,1465,11,8,2,117408.0,9331.0,7344575.0
8844,2026-01-01,2358,2,12,12,130671.0,,86.65544
8845,2025-10-09,856,47,2,10,97227.0,22423.0,41.98279
8856,2025-09-29,859,64,5,11,70348.0,5766.0,5498584.0
8859,2025-06-07,2312,20,15,4,35612.0,21.98,3065368.0
8869,2025-06-11,201,19,4,3,1114.55,257.71,11024783.0
8884,2025-02-21,978,75,15,3,967.05,19269.0,18409057.0
8885,2025-01-17,2533,41,9,9,29721.0,6364.0,1541167.0
8895,2025-05-08,1640,26,1,12,82486.0,8906.0,1714127.0
8923,2025-04-26,3565,14,12,7,1204.61,21414.0,11446621.0
8926,2025-08-24,2888,5,6,1,725.98,,6272814.0
8930,2025-03-05,169,58,8,5,13375.0,14.4,8165.27
8941,2025-01-10,1901,26,13,10,114578.0,,18967052.0
8957,2025-05-14,59,59,9,3,161796.0,35148.0,206.41866
8968,2025-04-26,1746,35,14,5,19676.0,1779.0,17007.22
8970,2026-01-14,2522,58,14,4,28125.0,4909.0,20.65316
8975,2025-11-11,650,3,9,11,154573.0,,96772.25
8976,2025-04-16,1784,70,12,1,33819.0,5706.0,4094389.0
8988,2025-05-23,1383,75,4,12,605.09,,1785868.0
9010,2025-07-03,137,12,2,7,190410.0,,83493.93
9017,2025-01-16,360,4,13,10,1223.57,29201.0,21989095.0
9035,2025-09-20,582,9,15,1,81331.0,,62.07079
9037,2025-04-17,2868,55,6,10,46652.0,,6096005.0
9051,2025-03-27,110,61,13,7,111703.0,111.16,208863.5
9059,2025-06-03,1296,71,4,6,13562.0,743.0,767933.0
9060,2025-10-03,3592,5,3,6,32967.0,3037.0,5333127.0
9071,2025-12-30,2682,109,7,5,177707.0,383.93,230.47718
9081,2025-08-17,2826,72,3,3,862.95,11475.0,20144.27
9087,2025-11-06,453,76,2,4,1678.66,,280127.89
9097,2025-06-16,596,72,6,8,94769.0,,4861081.0
9099,2025-06-01,2159,36,13,11,1509.84,165.3,9717642.0
9112,2025-06-24,174,37,3,9,112142.0,6092.0,113012.3
9113,2025-02-23,574,17,4,1,23512.0,1664.0,10.38656
9116,2026-02-04,457,48,12,2,80186.0,5154.0,3781255.0
9119,2025-08-16,477,34,13,2,17646.0,4107.0,2954590.0
9123,2026-01-30,2954,2,4,6,174821.0,,270420.77
9130,2025-05-04,2263,3,2,12,162619.0,39458.0,30291101.0
9131,2025-03-10,2539,20,13,10,790.98,97.76,144774.48
9133,2026-02-09,2434,43,3,7,1752.45,,28065005.0
9134,2025-05-17,1734,13,8,5,608.19,11867.0,9846829.0
9141,2025-07-11,2148,6,13,12,122392.0,29286.0,147752.99
9146,2025-04-16,467,17,14,7,1.74865,36472.0,330.5879
9172,2025-11-29,1569,16,14,1,1.55498,10073.0,113189.15
9194,2025-02-01,1276,13,13,4,352.27,7593.0,1479108.0
9201,2025-11-28,2623,2,7,4,1034.23,,6482616.0
9203,2025-05-31,1540,46,2,5,1.57888,,11495343.0
9215,2025-08-31,480,8,13,6,196670.0,469.2,16904279.0
9228,2025-07-19,57,79,11,2,76416.0,11169.0,6415241.0
9233,2025-03-14,1353,59,3,6,42831.0,2554.0,7336843.0
9254,2025-07-08,2453,3,8,3,98684.0,23494.0,7650098.0
9264,2026-02-01,2033,34,7,10,1.61804,134.58,136844.0
9271,2025-10-12,26,11,2,7,354.66,2586.0,35.50276
9274,2025-04-02,2836,71,13,4,1738.77,111.03,326384.56
9284,2025-09-06,150,80,6,1,1.52045,229.75,9624563.0
9291,2025-01-09,1980,68,11,10,129865.0,165130.0,139508.46
9292,2025-01-13,682,45,15,11,118596.0,282.52,54.66875
9300,2025-08-13,1202,67,15,1,47133.0,6433.0,71.05451
9301,2025-09-19,2686,40,3,12,162487.0,241.25,19628551.0
9303,2025-04-20,82,58,8,10,59190.0,8373.0,20714.44
9304,2026-01-07,290,71,5,3,1.85747,,194310.93
9307,2025-05-03,2718,57,5,1,119834.0,17579.0,8517693.0
9309,2026-02-11,3502,2,5,1,45839.0,104.71,22461.44
9315,2025-05-15,480,57,2,3,1.72011,,63903.49
9331,2025-07-18,2788,48,11,1,51964.0,47.27,4952606.0
9337,2026-01-27,1529,9,12,12,873.15,14470.0,10066883.0
9341,2025-06-02,2704,9,12,6,184734.0,19302.0,139.15316
9359,2025-05-10,3857,41,11,12,5602.0,856.0,11025.05
9367,2025-04-04,2410,20,10,12,195346.0,,10577339.0
9382,2025-09-02,649,26,1,7,148987.0,29314.0,28407991.0
9400,2025-07-14,2570,38,11,2,27722.0,54.81,1991474.0
9405,2025-09-05,2271,42,13,8,124440.0,10479.0,17264216.0
9426,2025-10-06,2044,48,13,4,1.34914,9805.0,66083.78
9432,2025-11-26,1842,77,13,6,190939.0,11370.0,30168990.0
9438,2025-10-07,1762,26,13,1,1471.07,34906.0,202434.19
9441,2025-06-15,473,10,3,7,143396.0,13442.0,9191299.0
9444,2025-11-05,2520,52,1,11,190131.0,,313.52457
9456,2025-11-16,3710,52,15,8,1828.91,19341.0,42828.29
9457,2025-10-15,271,96,5,3,79458.0,,9019685.0
9491,2025-12-05,1174,31,13,6,80968.0,137.29,61.12499
9493,2025-01-10,154,17,2,10,43460.0,10455.0,50352.4
9500,2025-09-02,2851,46,8,11,81076.0,75.2,4156762.0
9504,2025-02-28,2441,69,6,1,1213.48,243.71,51363.51
9509,2025-08-09,2938,61,14,7,1941.59,20388.0,167.62983
9521,2025-02-02,179,48,3,4,96807.0,,2951486.0
9529,2025-12-18,2626,74,4,4,162638.0,,235963.47
9553,2025-11-30,275,18,12,3,29477.0,71.63,5699959.0
9554,2025-12-10,2841,12,3,4,159325.0,285.99,278.15417
9573,2025-08-11,912,44,10,9,16893.0,,12.19084
9575,2025-12-26,1143,6,4,4,116478.0,19911.0,2676359.0
9591,2025-11-20,422,63,1,4,96672.0,,7704930.0
9600,2025-02-28,247,9,3,12,0.0,21803.0,15979636.0
9601,2025-02-22,2317,75,11,5,370.58,,49023.73
9610,2025-05-05,2530,35,3,1,28528.0,4884.0,5567283.0
9611,2025-07-17,536,18,8,6,1017.09,,5910047.0
9613,2025-01-28,130,42,6,7,10238.0,1882.0,809187.0
9614,2025-05-19,99,27,7,1,14289.0,1800.0,678432.0
9619,2025-04-02,483,8,12,2,1.21712,24393.0,21765015.0
9628,2025-09-23,2500,6,12,4,131246.0,237.37,17797718.0
9643,2025-02-21,335,59,10,9,188804.0,38198.0,37392650.0
9648,2025-04-27,1925,20,4,8,177364.0,105.73,157141.06
9662,2025-01-20,1990,5,8,7,1459.68,,5771650.0
9667,2025-07-25,1241,37,7,7,773.95,19279.0,100821.85
9674,2025-10-04,788,59,7,2,83550.0,5095.0,6783383.0
9690,2025-01-25,1112,25,11,2,78436.0,6125.0,70.84903
9705,2025-08-03,1281,44,15,9,46015.0,98.66,6939215.0
9712,2025-12-31,2587,48,10,6,598.15,13081.0,55.26411
9713,2025-02-28,431,47,13,6,121200.0,18838.0,10521525.0
9718,2025-06-02,248,76,2,12,138664.0,16868.0,24339950.0
9726,2025-01-07,2569,40,2,5,156529.0,342.06,302700.69
9729,2025-11-01,1696,14,8,1,33067.0,56.04,10.04453
9731,2025-12-27,160,36,1,10,24078.0,5025.0,3242885.0
9732,2026-01-05,1288,49,3,9,1.56692,,16375186.0
9736,2025-10-12,2653,6,14,6,65.24,8618.0,624027.0
9739,2025-03-11,1465,2,9,4,77911.0,14915.0,69287.01
9743,2025-01-31,2687,16,6,4,22548.0,5391.0,2423425.0
9753,2025-08-30,215,24,3,8,122570.0,,21434707.0
9759,2025-04-01,2313,20,8,1,64485.0,,7109441.0
9760,2025-08-19,2602,80,1,12,1.64455,28783.0,186.45625
9763,2025-04-16,634,37,15,10,74621.0,17397.0,144.8719
9792,2025-07-13,1119,1,11,4,46544.0,3323.0,3870293.0
9803,2025-05-31,1627,71,5,12,195530.0,29506.0,309529.95
9805,2025-02-05,487,8,6,3,1.16326,23347.0,177949.89
9836,2025-12-03,3689,55,13,2,1963.98,,60.57955
9847,2025-02-14,234,17,10,5,85217.0,13516.0,15629029.0
9853,2025-08-11,2677,68,13,6,19519.0,,7487.58
9854,2025-12-20,1986,72,8,5,96471.0,19318.0,9649861.0
9865,2025-03-28,1507,6,11,7,55458.0,,3017993.0
9866,2025-01-31,2602,68,13,9,48865.0,117.06,3289475.0
9872,2025-05-25,1335,20,3,11,8524.0,17.01,7848.31
9894,2025-11-10,45,34,13,12,24298.0,4720.0,1519836.0
9896,2025-11-15,146,77,10,3,-130718.0,12484.0,15916823.0
9898,2025-08-18,1023,2,1,6,1.75969,26940.0,13632160.0
9914,2026-02-11,1913,66,15,9,15904.0,1622.0,16644.95
9924,2025-06-06,41,38,7,5,87688.0,167.72,15838270.0
9925,2025-01-16,281,80,13,6,1.13202,7952.0,42507.38
9945,2025-01-31,2714,40,5,6,10374.0,1428.0,10.91094
9950,2025-05-14,2059,70,10,9,1312.6,303.72,13198449.0
9951,2025-01-26,3869,78,7,6,154007.0,,25876257.0
9959,2025-12-13,2578,78,11,6,26000.0,2803.0,3472626.0
9960,2025-02-21,2034,76,7,4,160.44,3936.0,607969.0
9983,2025-08-30,2334,37,1,3,56525.0,9458.0,103.85412
10005,2025-01-07,457,60,7,3,29863.0,5664.0,28.25756
10013,2025-02-17,1879,68,3,3,127462.0,13481.0,190832.33
10018,2026-01-27,2570,68,14,8,47654.0,,6028212.0
10019,2025-07-19,114,79,12,3,1548.26,19010.0,290.94547
10026,2025-11-11,1690,28,9,2,1.53396,21507.0,25556950.0
10036,2025-06-07,2446,32,12,1,1860.68,24123.0,147823.72
10055,2025-12-16,1941,70,7,10,173798.0,20656.0,264669.65
10061,2025-11-19,426,23,9,5,176425.0,335.1,32240748.0
10076,2025-10-10,523,24,14,5,185608.0,36110.0,61.76886
10084,2025-04-22,62,37,8,5,192811.0,291.47,12963206.0
10103,2026-01-12,293,37,11,10,109802.0,19841.0,10779957.0
10110,2025-02-14,2330,11,4,9,147344.0,17858.0,56876.41
10118,2025-03-20,162,52,4,5,647.54,132.11,61.95023
10133,2026-02-05,2674,7,3,8,1.59065,11369.0,61.55172
10172,2025-04-03,960,68,11,10,142548.0,162.86,147.75016
10176,2026-01-21,1426,5,15,11,9953.0,1830.0,17.2519
10178,2025-10-06,1988,79,10,12,53297.0,,6387292.0
10206,2025-03-07,626,7,13,1,189441.0,255.65,25180879.0
10228,2025-09-10,2951,21,2,7,1.46362,,3596633.0
10245,2025-11-21,2441,76,6,3,36928.0,3465.0,13.77755
10246,2025-03-16,2043,33,10,3,80366.0,,73085.27
10247,2026-01-09,594,75,8,6,172733.0,,185.84774
10249,2026-01-14,2109,11,9,2,1194.06,28799.0,5167758.0
10282,2026-01-02,2634,119,6,5,1.75891,293.99,28479819.0
10283,2025-04-09,2352,31,3,1,189.19,1084.0,4.73218
10288,2025-10-11,1263,24,8,6,1.93523,,204169.76
10291,2026-02-14,2978,11,8,7,37789.0,3566.0,46374.5
10292,2025-01-05,2580,14,7,2,986.06,126.55,10895448.0
10301,2025-11-06,437,42,2,3,7099.0,469.0,1237339.0
10323,2025-01-03,1387,14,7,4,132872.0,305.17,18436321.0
10352,2025-06-08,1067,7,4,5,13355.0,18.73,23357.84
10385,2025-07-19,913,64,13,12,543.26,10758.0,65.25049
10391,2025-03-02,18,80,15,7,104634.0,126.62,118.8335
10398,2025-03-08,2799,75,6,9,179970.0,27841.0,23924597.0
10403,2025-04-05,2988,61,7,4,120465.0,28776.0,2973187.0
10404,2025-09-28,1876,1,1,4,1.16378,9762.0,130.70592
10411,2025-02-02,2819,15,4,2,54658.0,64.38,5012445.0
10412,2025-02-22,203,78,14,12,65755.0,,14.52646
10421,2025-10-01,692,32,6,5,1.78078,21742.0,330.7463
10426,2025-08-27,2145,31,4,7,110768.0,18406.0,162.50939
10435,2025-10-08,2629,5,4,7,199006.0,49195.0,5450169.0
10436,2025-07-09,2678,77,1,4,7698.0,838.0,6.43263
10439,2025-03-06,764,19,1,5,74404.0,134.7,8660228.0
10444,2025-04-12,2784,18,15,12,29160.0,,2016724.0
10458,2025-08-13,104,7,12,10,228.88,,3082947.0
10466,2025-06-22,1091,76,2,4,1954.45,33236.0,302.60965
10470,2025-05-16,846,76,1,8,71545.0,7741.0,2381368.0
10471,2025-10-13,66,63,8,10,121347.0,291.29,16097171.0
10475,2025-09-07,1355,75,13,4,20003.0,1972.0,2321854.0
10492,2025-08-05,2231,79,14,5,344.24,8058.0,18526.92
10500,2025-08-12,2113,61,12,10,197711.0,30383.0,195.59927
10507,2025-03-19,2432,73,15,5,296.54,5753.0,31996.55
10518,2025-12-04,1646,46,3,9,112329.0,27381.0,99984.97
10535,2025-11-14,3527,53,9,1,94460.0,198.55,123.03473
10544,2025-12-07,2208,39,6,9,107538.0,22153.0,15654636.0
10546,2026-01-27,2462,8,9,3,494.04,10457.0,62.20746
10563,2025-07-03,2265,5,9,8,88672.0,185.91,17464278.0
10565,2026-01-11,1275,30,14,9,181038.0,,109.48235
10570,2025-11-24,2616,44,7,11,125186.0,13257.0,3109797.0
10576,2025-01-18,690,3,15,8,161627.0,35875.0,4876326.0
10596,2025-10-23,3728,22,3,12,0.0,97.13,199293.59
10603,2025-07-03,424,52,13,3,38644.0,6496.0,2218378.0
10614,2025-03-10,2777,63,8,4,1.2137,274.07,12468822.0
10617,2025-09-29,23,52,7,8,104634.0,26128.0,90.98544
10622,2025-04-24,843,23,6,3,1149.08,24414.0,13645238.0
10627,2025-11-25,244,69,8,11,1747.44,,15835036.0
10631,2025-07-17,487,39,10,3,1.39623,19447.0,121.12923
10632,2026-01-29,2698,116,7,6,639.38,10679.0,107743.51
10642,2025-11-27,336,37,9,5,88208.0,,101934.47
10649,2025-06-14,429,13,11,12,11192.0,863.0,320675.0
10650,2025-09-14,1748,53,2,8,75655.0,14197.0,94.05407
10660,2026-02-15,687,37,2,2,197395.0,36255.0,14522147.0
10679,2025-02-02,915,26,8,6,10679.0,2542.0,1810527.0
10691,2025-06-12,1113,50,7,3,87083.0,21438.0,54858.5
10693,2025-07-29,635,26,6,12,14456.0,2222.0,1919806.0
10695,2025-09-21,216,7,13,11,121859.0,,14356507.0
10699,2025-09-19,1269,78,3,11,388.61,36.53,64824.16
10748,2026-01-19,996,22,4,11,136870.0,21540.0,249754.02
10753,2025-05-14,1098,36,12,4,47061.0,11415.0,65036.85
10757,2025-07-31,1311,9,14,4,1238.34,,172074.32
10771,2025-12-18,2668,45,9,10,17182.0,42.19,2476907.0
10785,2026-01-02,1355,63,7,3,101777.0,,3238184.0
10799,2025-01-12,610,80,5,11,1687.77,30549.0,162.77092
10803,2025-01-29,1989,74,2,3,1.53277,28520.0,37.20996
10812,2025-10-26,2290,53,9,8,192862.0,42233.0,264439.36
10865,2025-07-21,2785,18,14,12,1435.87,304.72,44325.26
10870,2025-05-15,662,52,6,6,118436.0,27637.0,71.18973
10912,2025-03-04,2889,40,15,9,376.22,9126.0,1200570.0
10918,2025-01-17,1342,41,1,4,37540.0,48137.0,2719275.0
10926,2025-07-02,450,60,4,9,138950.0,207.85,54.10982
10935,2025-04-29,228,114,4,8,195938.0,17695.0,9417317.0
10939,2025-03-20,1275,110,10,4,167300.0,97.71,129146.56
10945,2025-03-03,1958,35,3,7,6509.0,972.0,10.8932
10957,2026-01-11,2407,19,12,6,1389.67,93.56,4455663.0
10961,2025-10-17,272,49,10,9,1051.3,14112.0,149.95301
